Crash ID,State,YYYYMM,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road User,Gender,Age,Speed,Driving experience,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day
20183139,Qld,201811,Monday,15:00:00,Multiple,No,No,No,Car driver,Female,18,116,3,Inner Regional Australia,Gold Coast,Scenic Rim (R),Sub-Arterial Road,No,No,17_to_25,Day
20182023,Vic,201811,Friday,6:50:00,Multiple,No,No,No,Motorcycle rider,Male,28,47,6,Major Cities of Australia,Melbourne - South East,Cardinia (S),National or State Highway,No,No,26_to_39,Day
20185032,WA,201811,Thursday,13:55:00,Single,No,No,No,Car passenger,Female,28,20,4,Outer Regional Australia,Western Australia - Wheat Belt,Brookton (S),National or State Highway,No,No,26_to_39,Day
20185041,WA,201811,Thursday,6:32:00,Single,No,No,No,Car driver,Male,26,93,5,Inner Regional Australia,Western Australia - Wheat Belt,Toodyay (S),Local Road,No,No,26_to_39,Day
20181059,NSW,201811,Friday,16:49:00,Multiple,No,No,No,Motorcycle rider,Male,29,114,8,Major Cities of Australia,Sydney - Parramatta,Parramatta,National or State Highway,No,No,26_to_39,Day
20184031,SA,201811,Friday,11:10:00,Single,No,No,No,Car driver,Male,35,135,13,Very Remote Australia,South Australia - Outback,Unincorporated SA,Sub-Arterial Road,No,No,26_to_39,Day
20185044,WA,201811,Thursday,16:00:00,Multiple,No,No,Yes,Car passenger,Female,32,20,12,Inner Regional Australia,Bunbury,Waroona (S),National or State Highway,No,No,26_to_39,Day
20181271,NSW,201811,Saturday,23:45:00,Single,No,No,No,Car passenger,Male,42,0,14,Major Cities of Australia,Capital Region,Yass Valley,Arterial Road,No,No,40_to_64,Night
20181271,NSW,201811,Saturday,23:45:00,Single,No,No,No,Car driver,Male,41,89,11,Major Cities of Australia,Capital Region,Yass Valley,Arterial Road,No,No,40_to_64,Night
20183029,Qld,201811,Monday,6:00:00,Multiple,No,No,No,Pedal cyclist,Male,44,30,15,Major Cities of Australia,Sunshine Coast,Sunshine Coast (R),Sub-Arterial Road,No,No,40_to_64,Day
20181190,NSW,201811,Thursday,13:45:00,Multiple,No,No,No,Car driver,Male,53,66,26,Major Cities of Australia,Hunter Valley exc Newcastle,Maitland,Arterial Road,No,No,40_to_64,Day
20187026,NT,201811,Friday,9:30:00,Single,No,No,No,Car driver,Male,58,94,30,Very Remote Australia,Northern Territory - Outback,Barkly (R),National or State Highway,No,No,40_to_64,Day
20182181,Vic,201811,Friday,13:30:00,Single,No,No,No,Motorcycle rider,Male,62,78,27,Outer Regional Australia,Latrobe - Gippsland,East Gippsland (S),Local Road,No,No,40_to_64,Day
20186003,Tas,201811,Tuesday,8:15:00,Multiple,Yes,No,No,Car passenger,Female,53,20,27,Inner Regional Australia,Launceston and North East,Launceston (C),National or State Highway,No,No,40_to_64,Day
20181031,NSW,201811,Monday,9:20:00,Multiple,No,No,Yes,Car driver,Male,71,86,43,Inner Regional Australia,Central West,Orange,Sub-Arterial Road,No,No,65_to_74,Day
20185067,WA,201811,Friday,15:45:00,Single,No,No,No,Car driver,Male,71,99,42,Inner Regional Australia,Western Australia - Wheat Belt,York (S),Arterial Road,No,No,65_to_74,Day
20183171,Qld,201811,Monday,7:00:00,Multiple,No,Yes,No,Car passenger,Female,12,20,3,Inner Regional Australia,Wide Bay,Bundaberg (R),National or State Highway,No,No,0_to_16,Day
20183171,Qld,201811,Monday,7:00:00,Multiple,No,Yes,No,Car driver,Female,46,129,12,Inner Regional Australia,Wide Bay,Bundaberg (R),National or State Highway,No,No,40_to_64,Day
20182040,Vic,201811,Wednesday,17:40:00,Single,No,No,No,Motorcycle rider,Male,26,120,4,Inner Regional Australia,Latrobe - Gippsland,Latrobe (C) (Vic.),Access Road,No,No,26_to_39,Day
20185008,WA,201811,Saturday,5:00:00,Single,No,No,No,Car driver,Male,46,97,13,Very Remote Australia,Western Australia - Outback (North),Broome (S),Local Road,No,No,40_to_64,Night
20182146,Vic,201811,Saturday,23:05:00,Single,No,No,No,Pedestrian,Male,21,0,5,Major Cities of Australia,Melbourne - South East,Casey (C),Sub-Arterial Road,No,No,17_to_25,Night
20183081,Qld,201811,Saturday,23:00:00,Single,No,No,No,Pedestrian,Male,18,0,1,Major Cities of Australia,Sunshine Coast,Noosa (S),Sub-Arterial Road,No,No,17_to_25,Night
20183046,Qld,201811,Saturday,21:00:00,Single,No,No,No,Pedestrian,Male,27,20,6,Major Cities of Australia,Gold Coast,Gold Coast (C),National or State Highway,No,No,26_to_39,Night
20182075,Vic,201811,Wednesday,18:27:00,Single,No,No,No,Pedestrian,Female,8,0,2,Major Cities of Australia,Melbourne - Inner East,Manningham (C),Arterial Road,No,No,0_to_16,Night
20181234,NSW,201811,Saturday,19:45:00,Single,No,No,No,Pedestrian,Male,18,0,1,Major Cities of Australia,Central Coast,Central Coast,Collector Road,No,No,17_to_25,Night
20181187,NSW,201811,Tuesday,18:40:00,Single,No,No,No,Pedestrian,Female,77,0,42,Major Cities of Australia,Sydney - Sutherland,Sutherland,Arterial Road,No,No,75_or_older,Night
20182116,Vic,201811,Monday,10:25:00,Single,No,No,No,Pedestrian,Male,92,0,62,Major Cities of Australia,Melbourne - Inner,Moonee Valley (C),Sub-Arterial Road,No,No,75_or_older,Day
20181214,NSW,201811,Friday,16:40:00,Single,No,No,No,Pedestrian,Male,79,0,45,Major Cities of Australia,Sydney - Inner West,Strathfield,Arterial Road,No,No,75_or_older,Day
20182063,Vic,201811,Sunday,20:55:00,Single,No,No,No,Pedestrian,Male,73,0,42,Major Cities of Australia,Melbourne - Inner,Stonnington (C),Sub-Arterial Road,No,No,65_to_74,Night
20182020,Vic,201811,Saturday,22:42:00,Multiple,No,No,No,Car driver,Male,65,106,28,Major Cities of Australia,Melbourne - Outer East,Knox (C),National or State Highway,No,No,65_to_74,Night
20181018,NSW,201811,Monday,16:20:00,Single,No,No,No,Pedestrian,Male,70,0,26,Major Cities of Australia,Sydney - City and Inner South,Inner West,Local Road,No,No,65_to_74,Day
20181159,NSW,201811,Monday,11:11:00,Multiple,No,No,Yes,Pedestrian,Male,87,0,44,Major Cities of Australia,Sydney - Parramatta,Cumberland,Arterial Road,No,No,75_or_older,Day
20182072,Vic,201811,Tuesday,18:55:00,Single,No,No,No,Car driver,Male,82,159,43,Inner Regional Australia,Latrobe - Gippsland,Baw Baw (S),Local Road,No,No,75_or_older,Night
20183179,Qld,201811,Tuesday,4:00:00,Single,No,No,No,Pedestrian,Female,60,0,28,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,40_to_64,Night
20184057,SA,201811,Thursday,21:30:00,Single,No,No,No,Motorcycle rider,Male,45,88,13,Remote Australia,South Australia - South East,Kangaroo Island (DC),Local Road,No,No,40_to_64,Night
20181325,NSW,201811,Thursday,18:30:00,Single,No,No,No,Pedestrian,Male,47,0,15,Major Cities of Australia,Central Coast,Central Coast,Collector Road,No,No,40_to_64,Night
20186001,Tas,201811,Friday,5:26:00,Single,No,No,No,Car driver,Male,65,69,29,Inner Regional Australia,Launceston and North East,Launceston (C),Arterial Road,No,No,65_to_74,Night
20183134,Qld,201811,Monday,18:00:00,Single,No,No,No,Motorcycle rider,Male,66,126,26,Outer Regional Australia,Townsville,Townsville (C),Sub-Arterial Road,No,No,65_to_74,Night
20182002,Vic,201811,Friday,23:35:00,Multiple,No,No,No,Motorcycle rider,Male,51,127,27,Major Cities of Australia,Melbourne - Inner South,Bayside (C),National or State Highway,No,No,40_to_64,Night
20183020,Qld,201811,Friday,19:00:00,Single,No,No,No,Car driver,Male,60,116,30,Inner Regional Australia,Gold Coast,Gold Coast (C),Local Road,No,No,40_to_64,Night
20181205,NSW,201811,Thursday,1:00:00,Multiple,No,No,No,Motorcycle rider,Male,32,153,14,Major Cities of Australia,Sydney - City and Inner South,Randwick,National or State Highway,No,No,26_to_39,Night
20181076,NSW,201811,Tuesday,9:00:00,Single,No,No,No,Car driver,Male,82,62,45,Outer Regional Australia,Central West,Oberon,Sub-Arterial Road,No,No,75_or_older,Day
20182029,Vic,201811,Tuesday,14:16:00,Multiple,No,Yes,No,Pedal cyclist,Female,28,30,4,Major Cities of Australia,Melbourne - Inner,Melbourne (C),Arterial Road,No,No,26_to_39,Day
20181033,NSW,201811,Tuesday,13:15:00,Single,No,No,No,Motorcycle rider,Male,28,99,6,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Hawkesbury,Local Road,No,No,26_to_39,Day
20185094,WA,201810,Saturday,22:40:00,Single,No,No,No,Car driver,Male,19,94,5,Inner Regional Australia,Western Australia - Wheat Belt,Boddington (S),National or State Highway,No,No,17_to_25,Night
20182100,Vic,201810,Saturday,5:21:00,Single,No,No,No,Car driver,Female,25,58,8,Major Cities of Australia,Melbourne - Inner South,Kingston (C) (Vic.),National or State Highway,No,No,17_to_25,Night
20182129,Vic,201810,Sunday,20:58:00,Multiple,No,No,No,Motorcycle rider,Male,22,145,8,Major Cities of Australia,Melbourne - South East,Monash (C),Local Road,No,No,17_to_25,Night
20182084,Vic,201810,Saturday,5:20:00,Single,No,No,No,Car driver,Male,25,117,7,Outer Regional Australia,Warrnambool and South West,Southern Grampians (S),National or State Highway,No,No,17_to_25,Night
20181067,NSW,201810,Sunday,5:30:00,Single,No,No,No,Car passenger,Female,17,0,4,Major Cities of Australia,Sydney - Blacktown,Blacktown,Local Road,No,No,17_to_25,Night
20183007,Qld,201810,Saturday,23:00:00,Single,No,Yes,No,Car driver,Male,31,96,15,Remote Australia,Darling Downs - Maranoa,Maranoa (R),Sub-Arterial Road,No,No,26_to_39,Night
20185095,WA,201810,Saturday,19:30:00,Single,No,No,No,Motorcycle rider,Male,36,111,14,Outer Regional Australia,Western Australia - Wheat Belt,Plantagenet (S),Local Road,No,No,26_to_39,Night
20181144,NSW,201810,Sunday,0:50:00,Single,No,No,No,Car passenger,Male,27,0,6,Outer Regional Australia,New England and North West,Narrabri,Sub-Arterial Road,No,No,26_to_39,Night
20183172,Qld,201810,Friday,21:00:00,Multiple,No,No,No,Car driver,Male,31,94,13,Very Remote Australia,Queensland - Outback,Barcoo (S),Collector Road,No,No,26_to_39,Night
20185031,WA,201810,Saturday,4:20:00,Single,No,No,No,Car driver,Male,49,12,14,Outer Regional Australia,Western Australia - Wheat Belt,Broomehill-Tambellup (S),Arterial Road,No,No,40_to_64,Night
20182079,Vic,201810,Saturday,23:30:00,Single,No,No,No,Car driver,Male,36,103,14,Inner Regional Australia,Warrnambool and South West,Warrnambool (C),Access Road,No,No,26_to_39,Night
20183101,Qld,201810,Monday,22:00:00,Single,No,No,No,Car driver,Male,19,125,4,Inner Regional Australia,Wide Bay,South Burnett (R),National or State Highway,No,No,17_to_25,Night
20185004,WA,201810,Tuesday,23:00:00,Single,No,No,No,Car driver,Male,34,65,14,Inner Regional Australia,Western Australia - Wheat Belt,Northam (S),Local Road,No,No,26_to_39,Night
20187017,NT,201810,Thursday,21:30:00,Single,No,No,No,Car passenger,Female,33,0,12,Remote Australia,Northern Territory - Outback,West Arnhem (R),Arterial Road,No,No,26_to_39,Night
20187017,NT,201810,Thursday,21:30:00,Single,No,No,No,Car passenger,Male,39,0,13,Remote Australia,Northern Territory - Outback,West Arnhem (R),Arterial Road,No,No,26_to_39,Night
20184028,SA,201810,Monday,20:30:00,Single,No,No,No,Car driver,Male,49,18,12,Inner Regional Australia,South Australia - South East,Yankalilla (DC),Arterial Road,No,No,40_to_64,Night
20187017,NT,201810,Thursday,21:30:00,Single,No,No,No,Car passenger,Male,45,0,13,Remote Australia,Northern Territory - Outback,West Arnhem (R),Arterial Road,No,No,40_to_64,Night
20182026,Vic,201810,Sunday,10:45:00,Multiple,No,No,No,Car driver,Male,75,63,43,Outer Regional Australia,North West,Gannawarra (S),National or State Highway,No,No,75_or_older,Day
20184051,SA,201810,Sunday,13:15:00,Multiple,No,No,No,Car driver,Female,17,113,5,Inner Regional Australia,Adelaide - North,Light (RegC),Arterial Road,No,No,17_to_25,Day
20181138,NSW,201810,Sunday,7:05:00,Single,No,No,No,Car driver,Male,18,107,4,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Collector Road,No,No,17_to_25,Day
20181211,NSW,201810,Sunday,6:41:00,Single,No,No,No,Motorcycle rider,Male,22,59,5,Outer Regional Australia,Far West and Orana,Narromine,National or State Highway,No,No,17_to_25,Day
20181292,NSW,201810,Saturday,9:30:00,Single,No,No,No,Car driver,Male,35,38,11,Remote Australia,Murray,Balranald,National or State Highway,No,No,26_to_39,Day
20187005,NT,201810,Sunday,6:00:00,Single,No,No,No,Car passenger,Male,37,0,12,Very Remote Australia,Northern Territory - Outback,Roper Gulf (R),Sub-Arterial Road,No,No,26_to_39,Day
20182102,Vic,201810,Sunday,13:12:00,Single,No,No,No,Car passenger,Female,28,0,7,Outer Regional Australia,Latrobe - Gippsland,East Gippsland (S),Sub-Arterial Road,No,No,26_to_39,Day
20181206,NSW,201810,Sunday,15:50:00,Multiple,No,No,No,Car passenger,Female,26,0,8,Major Cities of Australia,Sydney - North Sydney and Hornsby,Ku-ring-gai,Local Road,No,No,26_to_39,Day
20182152,Vic,201810,Sunday,14:20:00,Multiple,No,No,No,Car driver,Male,32,111,14,Outer Regional Australia,North West,Mildura (RC),Local Road,No,No,26_to_39,Day
20182026,Vic,201810,Sunday,10:45:00,Multiple,No,No,No,Car driver,Female,41,74,13,Outer Regional Australia,North West,Gannawarra (S),National or State Highway,No,No,40_to_64,Day
20181162,NSW,201810,Sunday,12:24:00,Single,No,No,No,Car driver,Female,49,115,11,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Local Road,No,No,40_to_64,Day
20182132,Vic,201810,Saturday,11:35:00,Multiple,No,No,No,Motorcycle rider,Male,62,108,26,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges (S),Arterial Road,No,No,40_to_64,Day
20181213,NSW,201810,Sunday,12:00:00,Single,No,No,Yes,Car driver,Male,51,100,27,Outer Regional Australia,Mid North Coast,Mid-Coast,Sub-Arterial Road,No,No,40_to_64,Day
20184062,SA,201810,Sunday,15:51:00,Multiple,No,No,No,Car driver,Female,73,158,42,Outer Regional Australia,South Australia - South East,Wattle Range (DC),National or State Highway,No,No,65_to_74,Day
20183012,Qld,201810,Saturday,14:00:00,Multiple,No,No,No,Car driver,Female,72,71,43,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Local Road,No,No,65_to_74,Day
20182148,Vic,201810,Saturday,12:50:00,Single,No,No,No,Motorcycle rider,Male,68,74,28,Inner Regional Australia,Shepparton,Moira (S),National or State Highway,No,No,65_to_74,Day
20185106,WA,201810,Saturday,10:35:00,Single,No,No,No,Motorcycle rider,Male,38,86,13,Inner Regional Australia,Perth - South East,Kalamunda (C),Arterial Road,No,No,26_to_39,Day
20183207,Qld,201810,Friday,17:00:00,Single,No,No,No,Motorcycle rider,Male,75,124,42,Outer Regional Australia,Wide Bay,Bundaberg (R),Undetermined,No,No,75_or_older,Day
20181042,NSW,201810,Friday,10:06:00,Multiple,No,Yes,No,Car passenger,Female,97,0,63,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Hawkesbury,Arterial Road,No,No,75_or_older,Day
20181129,NSW,201810,Monday,11:00:00,Single,No,No,No,Car passenger,Male,94,0,62,Outer Regional Australia,Mid North Coast,Nambucca,Sub-Arterial Road,No,No,75_or_older,Day
20182186,Vic,201810,Friday,17:45:00,Single,No,No,No,Other vehicle driver,Female,86,48,43,Major Cities of Australia,Melbourne - Inner,Moonee Valley (C),Collector Road,No,No,75_or_older,Day
20183129,Qld,201810,Thursday,9:00:00,Multiple,No,No,No,Car driver,Female,83,97,43,Inner Regional Australia,Ipswich,Lockyer Valley (R),National or State Highway,No,No,75_or_older,Day
20183151,Qld,201810,Tuesday,9:00:00,Multiple,No,No,No,Car driver,Female,76,134,41,Inner Regional Australia,Central Queensland,Rockhampton (R),Local Road,No,No,75_or_older,Day
20182041,Vic,201810,Monday,15:30:00,Multiple,No,No,No,Car passenger,Female,7,0,4,Inner Regional Australia,Latrobe - Gippsland,Latrobe (C) (Vic.),Arterial Road,No,No,0_to_16,Day
20181179,NSW,201810,Friday,10:55:00,Single,No,No,No,Car passenger,Female,13,0,1,Inner Regional Australia,Central West,Bathurst Regional,Sub-Arterial Road,No,No,0_to_16,Day
20183031,Qld,201810,Monday,16:00:00,Multiple,Yes,No,No,Pedal cyclist,Female,14,30,4,Inner Regional Australia,Ipswich,Somerset (R),Sub-Arterial Road,No,No,0_to_16,Day
20182044,Vic,201810,Sunday,5:30:00,Single,No,No,No,Pedestrian,Male,36,20,12,Major Cities of Australia,Melbourne - South East,Greater Dandenong (C),National or State Highway,No,No,26_to_39,Night
20183057,Qld,201810,Tuesday,9:00:00,Multiple,No,No,No,Car passenger,Female,17,0,5,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Local Road,No,No,17_to_25,Day
20182161,Vic,201810,Friday,15:30:00,Single,No,No,No,Car driver,Male,25,133,6,Inner Regional Australia,Hume,Benalla (RC),Sub-Arterial Road,No,No,17_to_25,Day
20187022,NT,201810,Monday,10:00:00,Single,No,No,No,Car passenger,Female,23,0,6,Very Remote Australia,Northern Territory - Outback,Central Desert (R),Arterial Road,No,No,17_to_25,Day
20181185,NSW,201810,Wednesday,15:30:00,Single,No,No,No,Car driver,Female,27,103,6,Inner Regional Australia,Richmond - Tweed,Byron,Arterial Road,No,No,26_to_39,Day
20182031,Vic,201810,Thursday,16:12:00,Multiple,No,No,No,Motorcycle rider,Male,28,172,4,Inner Regional Australia,Ballarat,Ballarat (C),Sub-Arterial Road,No,No,26_to_39,Day
20185029,WA,201810,Wednesday,11:40:00,Single,No,No,No,Car driver,Female,27,42,7,Inner Regional Australia,Bunbury,Harvey (S),Local Road,No,No,26_to_39,Day
20181194,NSW,201810,Monday,7:05:00,Multiple,No,No,No,Motorcycle rider,Male,28,67,6,Major Cities of Australia,Sydney - City and Inner South,Sydney,National or State Highway,No,No,26_to_39,Day
20185092,WA,201810,Thursday,15:30:00,Single,No,No,No,Car passenger,Female,37,20,13,Remote Australia,Western Australia - Outback (South),Northampton (S),National or State Highway,No,No,26_to_39,Day
20182119,Vic,201810,Wednesday,9:20:00,Single,No,No,No,Car driver,Male,33,71,12,Inner Regional Australia,Hume,Benalla (RC),Local Road,No,No,26_to_39,Day
20181244,NSW,201810,Friday,15:00:00,Multiple,No,Yes,No,Car driver,Male,62,50,27,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Arterial Road,No,No,40_to_64,Day
20181225,NSW,201810,Wednesday,15:45:00,Multiple,No,Yes,No,Pedal cyclist,Male,50,30,13,Major Cities of Australia,Sydney - Inner West,Strathfield,Collector Road,No,No,40_to_64,Day
20181053,NSW,201810,Friday,9:25:00,Multiple,No,No,No,Motorcycle rider,Male,62,56,29,Outer Regional Australia,Coffs Harbour - Grafton,Clarence Valley,National or State Highway,No,No,40_to_64,Day
20183057,Qld,201810,Tuesday,9:00:00,Multiple,No,No,No,Car passenger,Female,44,0,15,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Local Road,No,No,40_to_64,Day
20182191,Vic,201810,Monday,15:44:00,Multiple,No,No,Yes,Car driver,Male,43,62,13,Major Cities of Australia,Melbourne - West,Wyndham (C),Arterial Road,No,No,40_to_64,Day
20182164,Vic,201810,Wednesday,14:45:00,Multiple,No,No,No,Car driver,Male,42,123,13,Major Cities of Australia,Melbourne - North West,Hume (C),National or State Highway,No,No,40_to_64,Day
20181010,NSW,201810,Wednesday,12:23:00,Multiple,No,Yes,No,Car driver,Male,63,97,27,Major Cities of Australia,Central Coast,Central Coast,Arterial Road,No,No,40_to_64,Day
20181026,NSW,201810,Wednesday,14:47:00,Multiple,No,No,No,Car driver,Female,42,126,12,Inner Regional Australia,New England and North West,Armidale Regional,National or State Highway,No,No,40_to_64,Day
20184067,SA,201810,Tuesday,6:00:00,Multiple,No,No,No,Motorcycle rider,Male,45,82,11,Major Cities of Australia,Adelaide - North,Salisbury (C),Local Road,No,No,40_to_64,Day
20181024,NSW,201810,Tuesday,13:00:00,Single,No,No,No,Motorcycle rider,Male,72,104,44,Outer Regional Australia,Riverina,Coolamon,National or State Highway,No,No,65_to_74,Day
20182120,Vic,201810,Wednesday,12:10:00,Multiple,No,No,No,Car driver,Male,74,62,44,Major Cities of Australia,Melbourne - West,Hobsons Bay (C),National or State Highway,No,No,65_to_74,Day
20182166,Vic,201810,Friday,10:50:00,Single,No,No,No,Car passenger,Female,74,20,41,Major Cities of Australia,Melbourne - Inner South,Kingston (C) (Vic.),National or State Highway,No,No,65_to_74,Day
20183194,Qld,201810,Sunday,1:00:00,Single,No,No,No,Pedestrian,Male,18,0,4,Outer Regional Australia,Queensland - Outback,Mareeba (S),Sub-Arterial Road,No,No,17_to_25,Night
